company,title,url,application_url,apply_status,apply_error,apply_attempts,applied_at,last_attempted_at
"O2 Technologies,Inc",Senior Data Scientist,https://oneai.o2inc.net/o2technologies/apply-jobs?id=f6a0f4aa-b6d7-444a-a2bc-41e9b91f414d&source=linkedin&provider=21,https://oneai.o2inc.net/o2technologies/apply-jobs?id=f6a0f4aa-b6d7-444a-a2bc-41e9b91f414d&source=linkedin&provider=21&candidateId=69dc501f4a2f7ab6ad0b3da8**,applied,,0,2026-04-16T09:34:09.608898+00:00,2026-04-16T09:30:06.951838+00:00
Travelers,Senior Staff Data Science,https://careers.travelers.com/job/23249063/senior-staff-data-science-hartford-ct/?source=S0791,https://travelers.wd5.myworkdayjobs.com/en-US/External/job/Senior-Staff-Data-Science_R-50168,applied,,0,2026-04-16T09:30:05.573019+00:00,2026-04-16T09:28:43.793683+00:00
Takeda,Senior Data Scientist,https://www.linkedin.com/jobs/view/4393154361,https://takeda.wd3.myworkdayjobs.com/en-US/External/job/Boston-MA/Senior-Data-Scientist_R0176617/apply/autofillWithResume**,applied,,0,2026-04-16T09:28:42.435832+00:00,2026-04-16T09:27:08.424480+00:00
American Bureau of Shipping (ABS),Senior Data Scientist - AI Practice Team,https://www.recruit.net/job/data-scientist-ai-practice-team-jobs/C11D7A5A4803A0A9,https://hbbq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/4126/apply/section/1**,applied,,0,2026-04-16T09:34:26.896435+00:00,2026-04-16T09:24:37.755100+00:00
Vizient,Lead Data Scientist,https://www.whatjobs.com/jobs/lead-data-scientist/greenwood-village-colorado,https://www.whatjobs.com/jobseeker/dashboard?ni=uspps3e**,applied,,0,2026-04-16T09:24:36.366052+00:00,2026-04-16T09:14:29.219436+00:00
WhatJobs Direct,Lead Data Scientist - AI/ML,https://www.whatjobs.com/jobs/lead-data-scientist-ai-ml/seattle-washington,https://www.whatjobs.com/jobseeker/job/applications,applied,,0,2026-04-16T09:27:07.085363+00:00,2026-04-16T09:13:25.485055+00:00
Vizient,Lead Data Scientist,https://www.builtincolorado.com/job/lead-data-scientist/8215120,https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving%2C-TX-75062-Vizient-Corporate-HQ/Lead-Data-Scientist_32096R/apply/autofillWithResume,applied,,0,2026-04-16T09:14:27.944041+00:00,2026-04-16T09:13:21.278579+00:00
Vizient,Lead Data Scientist,https://builtin.com/job/lead-data-scientist/8215120,https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Lead-Data-Scientist_32096R,applied,,0,2026-04-16T09:13:24.287689+00:00,2026-04-16T09:10:50.374600+00:00
Oscar Health,Data Scientist II,https://app.greenhouse.io/embed/job_app?token=7592301&gh_src=df2216f21,https://job-boards.greenhouse.io/embed/job_app/confirmation?for=oscar&token=7592301&gh_src=df2216f21**,applied,,0,2026-04-16T09:13:20.007877+00:00,2026-04-16T09:10:17.081738+00:00
Lime,"Senior Data Scientist, Payments & Fraud",https://www.linkedin.com/jobs/view/4392488277,,failed,expired,99,,2026-04-16T09:09:53.608185+00:00
Factspan,Data Scientist,https://www.linkedin.com/jobs/view/4394759783,https://www.linkedin.com/jobs/view/4394759783/,failed,expired,99,,2026-04-16T09:09:31.071563+00:00
Intuit,Staff Data Scientist,https://dsp.prng.co/GE1nr1b,https://intuit.avature.net/en_US/externalCareers/ProfileJobApplications,applied,,0,2026-04-16T09:30:34.484555+00:00,2026-04-16T09:07:57.733030+00:00
Intuit,"Senior Staff Data Scientist, Quickbooks",https://www.linkedin.com/jobs/view/4392066850,https://intuit.avature.net/en_US/externalCareers/Login?pipelineId=17030,applied,,0,2026-04-16T09:08:29.693039+00:00,2026-04-16T08:54:28.861003+00:00
Kikoff,Senior Data Scientist,https://www.linkedin.com/jobs/view/4400685486,https://job-boards.greenhouse.io/kikoff/jobs/4216103009/confirmation**,applied,,0,2026-04-16T08:54:27.603439+00:00,2026-04-16T08:52:13.307397+00:00
Internet Brands,Sr. Data Scientist - Behavioral & Statistical Analytics,https://www.linkedin.com/jobs/view/4397896562,https://jobs.jobvite.com/internetbrands/job/ojvjzfwq/apply,applied,,0,2026-04-16T09:07:56.439676+00:00,2026-04-16T08:51:42.768516+00:00
Cisco,Data Scientist,https://careers.cisco.com/global/en/job/CISCISGLOBAL2011311EXTERNALENGLOBAL/Data-Scientist,,failed,expired,99,,2026-04-16T08:51:15.830247+00:00
VIZIO,(USA) Data Scientist III,https://www.linkedin.com/jobs/view/4398851922,https://careers.walmart.com/us/en/jobs/submitted?applicationGroupId=36dee33e-b0a3-4b32-84ab-0d89ac0b9e21**,applied,,0,2026-04-16T08:52:12.082398+00:00,2026-04-16T08:45:14.009238+00:00
,"Principal Associate, Data Scientist - Mainstreet Acquisitions",https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean-VA/Principal-Associate--Data-Scientist---Mainstreet-Acquisitions_R239788-1,https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean%2C-VA/Principal-Associate--Data-Scientist---Mainstreet-Acquisitions_R239788-1/apply/applyManually**,applied,,0,2026-04-16T08:51:14.545390+00:00,2026-04-16T08:44:28.508408+00:00
University of Florida,Data Scientist I,https://www.linkedin.com/jobs/view/4397279890,https://secure.dc4.pageuppeople.com/apply/674/aw/applicationForm/submitConfirm.asp?sData=&lApplicationID=1734777&lJobID=539462**,applied,,0,2026-04-16T09:10:48.973696+00:00,2026-04-16T08:38:38.911013+00:00
Biogen,"Associate Director, Data Science and AI - Resource Optimization",https://biibhr.wd3.myworkdayjobs.com/external/job/Cambridge-MA/Associate-Director--Data-Science-and-AI_REQ22373?source=LinkedIn,https://biibhr.wd3.myworkdayjobs.com/en-US/external/job/Cambridge%2C-MA/Associate-Director--Data-Science-and-AI_REQ22373/apply/autofillWithResume?source=LinkedIn,applied,,0,2026-04-16T08:39:32.840097+00:00,2026-04-16T08:37:54.525772+00:00
Quantile Health,Senior / Staff Data Scientist – AI Engineering,https://www.linkedin.com/jobs/view/4398062561,,failed,expired,99,,2026-04-16T08:36:56.921863+00:00
Continental Finance Company,Data Scientist,https://www.linkedin.com/jobs/view/4377293551,https://contfinco.bamboohr.com/careers/301?div+id=%22BambooHR,applied,,1,2026-04-16T08:38:37.778280+00:00,2026-04-16T08:36:21.490472+00:00
,"Principal Associate, Data Scientist",https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean-VA/Principal-Associate--Data-Science_R239653-1,https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/jobTasks/completed/application**,applied,,0,2026-04-16T08:36:55.666621+00:00,2026-04-16T08:27:59.263258+00:00
iBusiness Funding,Senior Data Scientist,https://www.linkedin.com/jobs/view/4398115873,https://ibusiness.bamboohr.com/careers/371,applied,,0,2026-04-16T08:36:15.790251+00:00,2026-04-16T08:25:23.683052+00:00
GM Financial,Sr Data Scientist - GM Protection,https://fa-exvu-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/job/1986/,https://fa-exvu-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1986/apply/section/1,applied,,0,2026-04-16T08:25:22.437752+00:00,2026-04-16T08:23:36.613856+00:00
Danaher Corporation,Senior Data Scientist - USA Remote,https://www.linkedin.com/jobs/view/4374843169,https://danaher.wd1.myworkdayjobs.com/en-US/DanaherJobs?source=APPLICANT_SOURCE_LINKEDIN_POSTING&Job_Application_ID=ee568bc1fa0290018ec5049ee60c0000**,applied,,0,2026-04-16T08:27:57.948280+00:00,2026-04-16T08:20:43.493466+00:00
Lyft,"Senior Data Scientist - Optimization, Central Market Management & AI",https://www.linkedin.com/jobs/view/4393240237,https://app.careerpuck.com/job-board/lyft/job/8483867002?gh_jid=8483867002**,applied,,0,2026-04-16T08:22:23.753634+00:00,2026-04-16T08:16:38.435739+00:00
"JPMorgan Chase Bank, N.A.",Data Scientist Lead,https://www.whatjobs.com/jobs/data-scientist-lead/chelsea-new-york,https://www.whatjobs.com/jobs/data-scientist-lead/chelsea-new-york,failed,expired,99,,2026-04-16T08:16:10.649648+00:00
Clair,Applied Data Scientist,https://www.linkedin.com/jobs/view/4402079190,https://jobs.ashbyhq.com/clair/0acbe47c-2f6e-4c5e-b72a-35efc28c646b/application?src=LinkedIn**,applied,,0,2026-04-16T08:16:09.415615+00:00,2026-04-16T08:14:05.301703+00:00
Nicklaus Children's Health System,Data Scientist,https://www.linkedin.com/jobs/view/4376477415,https://careers.nicklaushealth.org/job/-/-/35304/85467117632?ss=paid&src=SNS-102,failed,expired,99,,2026-04-16T08:13:40.852649+00:00
City of Hope,Senior Data Scientist - Remote,https://danaher.wd1.myworkdayjobs.com/en-US/DanaherJobs/job/USA---Remote/Senior-Data-Scientist---USA-Remote_R1306084/apply/applyManually,https://danaher.wd1.myworkdayjobs.com/en-US/DanaherJobs?Job_Application_ID=56f9f510864590018e400ea51d170000,applied,,0,2026-04-16T08:13:39.666721+00:00,2026-04-16T08:07:55.408977+00:00
Oscar Health,Data Scientist II,https://app.greenhouse.io/embed/job_app?token=7594414&gh_src=df2216f21,https://job-boards.greenhouse.io/embed/job_app/confirmation?for=oscar&token=7594414&gh_src=df2216f21**,applied,,0,2026-04-16T08:07:54.208660+00:00,2026-04-16T08:05:13.781917+00:00
Oscar Health,"Senior Data Scientist, Advanced Risk Modeling",https://app.greenhouse.io/embed/job_app?token=7374160&gh_src=df2216f21,,applied,,0,2026-04-16T08:00:11.713194+00:00,2026-04-16T07:56:09.667336+00:00
Garner Health,Staff Data Scientist,https://www.linkedin.com/jobs/view/4354865968,https://job-boards.greenhouse.io/garnerhealth/jobs/5762593004/confirmation?gh_src=hewj5qku4us,applied,,0,2026-04-16T07:56:08.407546+00:00,2026-04-16T07:53:19.597806+00:00
Humana,Lead Data Scientist - Autonomous Goal Management,https://humana.dejobs.org/des-moines-ia/lead-data-scientist-autonomous-goal-management/D5F84CDD6CEC4836B93D7E21F184CEA5/job,https://careers.humana.com/us/en/applythankyou?status=alreadyApplied&jobSeqNo=HUMHUMUSR384932EXTERNALENUS&jobTitle=Lead%20Data%20Scientist%20-%20Autonomous%20Goal%20Management&jobId=R-384932&candidateHomeUrl=https://humana.wd5.myworkdayjobs.com/Humana_External_Career_Site/login?Job_Application_ID=undefined&jobApplicationId=undefined&candidateId=CAND-497454,applied,,0,2026-04-16T07:53:18.357558+00:00,2026-04-16T07:48:04.781263+00:00
Yahoo Holdings Inc.,Senior Data Scientist – Mail Intelligence,https://www.whatjobs.com/jobs/senior-data-scientist-mail/nashville,https://www.whatjobs.com/jobs/senior-data-scientist-mail/nashville?id=2620820846**,applied,,1,2026-04-16T08:05:12.521263+00:00,2026-04-16T07:47:46.492073+00:00
AmeriLife,Data Scientist,https://amerilife.wd5.myworkdayjobs.com/External/job/Clearwater-FL/Data-Scientist_R4926?source=LinkedIn,https://amerilife.wd5.myworkdayjobs.com/en-US/External/job/Clearwater%2C-FL/Data-Scientist_R4926/apply/autofillWithResume?source=LinkedIn**,applied,,0,2026-04-16T07:48:03.730588+00:00,2026-04-16T07:45:54.962119+00:00
M-KOPA,Senior Data Scientist - Credit,https://www.linkedin.com/jobs/view/4391131577,https://jobs.ashbyhq.com/M-KOPA/de5ede0b-1e89-4f5b-9f5a-5f5fbab1fc73/application?utm_source=jm6xOrdPqm,applied,,2,2026-04-16T07:45:53.718507+00:00,2026-04-16T07:40:21.236439+00:00
LTM,Senior Data Scientist,https://ltimindtree.ripplehire.com/candidate/?token=sHJomiyVUVdt0xMBORSD&lang=en&source=LINKEDIN&ref=LI02#detail/job/854657,https://ltimindtree.ripplehire.com/candidate/?token=sHJomiyVUVdt0xMBORSD&lang=en&source=LINKEDIN&ref=LI02#duplicate-check,applied,,0,2026-04-16T07:40:54.367466+00:00,2026-04-16T07:39:18.436277+00:00
Precision Technologies,Senior Data Scientist,https://www.linkedin.com/jobs/view/4398116780,https://www.linkedin.com/jobs/view/4398116780/,failed,expired,99,,2026-04-16T07:38:50.083610+00:00
Apogee Global RMS,Senior Data Scientist,https://www.linkedin.com/jobs/view/4397362904,https://apply.workable.com/apogee-global-rms/j/DF0911F7B6/apply/?success,applied,,0,2026-04-16T07:38:48.604789+00:00,2026-04-16T07:37:27.362026+00:00
Sam's Club,"Senior, Data Scientist - Gen AI",https://www.linkedin.com/jobs/view/4391142599,https://careers.walmart.com/us/en/jobs/submitted?applicationGroupId=561a3429-4c0e-4233-bc0c-59e443051233**,applied,,0,2026-04-16T07:37:26.119090+00:00,2026-04-16T07:25:05.523125+00:00
"Turnitin, LLC",Senior Machine Learning Scientist - Applied Research (USA Remote),https://www.whatjobs.com/jobs/senior-machine-learning-scientist/atlanta,https://www.whatjobs.com/jobseeker/dashboard?ni=kb4mwwm**,applied,,0,2026-04-16T07:28:25.325547+00:00,2026-04-16T07:19:06.001551+00:00
Cisco,Data Scientist Hybrid,https://www.linkedin.com/jobs/view/4397487084,,failed,expired,99,,2026-04-16T07:18:23.634497+00:00
Alvarez & Marsal,"Data Scientist, Generative & Agentic AI Solutions",https://careers.alvarezandmarsal.com/jobs/17480514-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,https://careers.alvarezandmarsal.com/jobs/17480514-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,applied,,1,2026-04-16T07:18:22.479299+00:00,2026-04-16T07:14:07.026747+00:00
JPMorganChase,Applied AIML Data Scientist-Senior Associate,https://JPMorganChase.contacthr.com/151730357,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210732459/apply/section/1,applied,,0,2026-04-16T07:06:18.866783+00:00,2026-04-16T07:04:55.658251+00:00
Airwallex,"Senior Data Scientist, Growth Analytics",https://www.linkedin.com/jobs/view/4254364573,https://jobs.ashbyhq.com/airwallex/0c33f286-3f00-4b2b-8f8b-70e1fd7ff7ff/application,applied,,0,2026-04-16T07:04:54.495791+00:00,2026-04-16T06:59:06.690439+00:00
Uber,Machine Learning Engineer II- Ranking & Recommendations,https://tnl2.jometer.com/v2/job?jz=5wqzse9d8d4571178d7d14ba0897fc78c83abKMAGUCAAAABQ&iis=Job%20Board%20-%20Recruitment%20Marketing&iisn=LinkedIn,https://www.uber.com/global/en/careers/list/153457/?iis=Job%20Board%20-%20Recruitment%20Marketing&iisn=LinkedIn&jClickId=36e91b0f-cc46-4159-ada6-d8bc8e4cf4da,failed,form_validation_error,3,,2026-04-16T06:57:46.700687+00:00
Airwallex,"Senior Data Scientist, GTM",https://www.linkedin.com/jobs/view/4351744596,https://jobs.ashbyhq.com/airwallex/17ebe16c-351a-4537-8ca4-8b3238b01cc1/application?utm_source=linkedin,applied,,0,2026-04-16T06:59:05.597666+00:00,2026-04-16T06:54:26.575137+00:00
,"Principal Associate, Data Scientist, SBB Fraud",https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean-VA/Principal-Associate--Data-Science_R239843-2,https://capitalone.wd12.myworkdayjobs.com/Capital_One/job/McLean-VA/Principal-Associate--Data-Science_R239843-2,failed,login_issue,99,,2026-04-16T06:45:56.608531+00:00
Alvarez & Marsal,"Data Scientist, Generative & Agentic AI Solutions",https://careers.alvarezandmarsal.com/jobs/17480512-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,https://careers.alvarezandmarsal.com/jobs/17480512-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,applied,,1,2026-04-16T06:45:55.571993+00:00,2026-04-16T06:34:20.132891+00:00
Johnson & Johnson,"Senior Data Scientist, Generative AI",https://www.linkedin.com/jobs/view/4402002247,https://jj.wd5.myworkdayjobs.com/en-US/JJ/job/New-Brunswick-New-Jersey-United-States-of-America/Senior-Data-Scientist--Generative-AI_R-033604-2/apply/autofillWithResume**,applied,,0,2026-04-16T06:45:07.146458+00:00,2026-04-16T06:28:24.423050+00:00
PPLSI,Senior Data Scientist,https://www.linkedin.com/jobs/view/4316375879,,failed,login_issue,99,,2026-04-16T06:20:12.914228+00:00
Danaher,Senior Data Scientist - USA Remote,https://jobs.danaher.com/global/en/job/DANAGLOBALR1306084EXTERNALENGLOBAL/Senior-Data-Scientist-USA-Remote,https://danaher.wd1.myworkdayjobs.com/en-US/DanaherJobs?Job_Application_ID=56f9f510864590018864fd9f6c380000**,applied,,0,2026-04-16T06:28:23.405869+00:00,2026-04-16T06:20:12.082016+00:00
Hearst Magazines,"Senior Data Scientist, Data & AI Team",https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/job/2024820/,https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2024820/apply/section/1,applied,,0,2026-04-16T06:20:11.752706+00:00,2026-04-16T06:18:18.657257+00:00
Smith Hanley Associates,Lead Data Scientist,https://www.whatjobs.com/jobs/lead-data-scientist/fremont-california,https://www.whatjobs.com/jobseeker/dashboard?ni=cmq24fd,applied,,0,2026-04-16T06:12:57.765612+00:00,2026-04-16T06:06:20.642442+00:00
Smith Hanley Associates,Lead Data Scientist,https://www.whatjobs.com/jobs/lead-data-scientist/santa-rosa-california,https://www.whatjobs.com/jobs/lead-data-scientist,applied,,1,2026-04-16T06:18:17.526242+00:00,2026-04-16T06:03:01.617416+00:00
"Turnitin, LLC",Senior Machine Learning Scientist (USA Remote),https://www.whatjobs.com/jobs/senior-machine-learning-scientist-usa/dallas-north-carolina,https://www.whatjobs.com/jobs/senior-machine-learning-scientist-usa/dallas-north-carolina?id=2613581528,applied,,2,2026-04-16T06:06:19.548169+00:00,2026-04-16T05:52:45.390546+00:00
American Bureau of Shipping (ABS),"Data Scientist, Staff",https://hbbq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/job/3923/,https://hbbq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/3923/apply/section/1,applied,,0,2026-04-16T05:50:21.236897+00:00,2026-04-16T05:48:52.307286+00:00
Humana,Lead Data Scientist - Safety Alignment,https://humana.dejobs.org/nashville-tn/lead-data-scientist-safety-alignment/F5979EBE34B741098794A1F125820821/job,https://careers.humana.com/us/en/applythankyou?status=alreadyApplied&jobSeqNo=HUMHUMUSR407235EXTERNALENUS&jobTitle=Lead%20Data%20Scientist%20-%20Safety%20Alignment&jobId=R-407235**,applied,,0,2026-04-16T05:48:51.356545+00:00,2026-04-16T05:47:07.099882+00:00
UKG,Lead Data Scientist,https://apply.ukg.com/careers/job/893394208264-lead-data-scientist-weston-fl-united-states,https://apply.ukg.com/careers/apply/success?domain=ukg.com&pid=893394208264**,applied,,0,2026-04-16T05:47:06.124206+00:00,2026-04-16T05:42:11.448518+00:00
Serko,Principal Data Scientist,https://www.linkedin.com/jobs/view/4401569264,https://apply.workable.com/serko-ltd/j/627FD912B1/apply/?success,applied,,0,2026-04-16T05:42:10.424205+00:00,2026-04-16T05:39:39.915226+00:00
Serko,Principal Data Scientist,https://www.linkedin.com/jobs/view/4401557708,https://apply.workable.com/serko-ltd/j/31CE3D7380/apply/?success**,applied,,0,2026-04-16T05:39:38.940819+00:00,2026-04-16T05:37:45.878484+00:00
Intuit,Senior Staff Data Scientist (Global Business Solutions Group),https://dsp.prng.co/sDzohJb,https://jobs.intuit.com/job/-/-/27595/93821652544?cid=pjob_li_click_us_datasci-fy26_cn_text_job_int-tm&p_sid=sDzohJb&p_uid=MYe0jrlhM9&ss=paid&utm_campaign=&utm_content=pj_board&utm_medium=jobad&utm_source=linkedin+slots+(intuit),failed,blocked_domain,99,,2026-04-16T05:37:45.727880+00:00
Sam's Club,"Senior, Data Scientist",https://www.linkedin.com/jobs/view/4393149583,https://careers.walmart.com/us/en/jobs/apply,applied,,1,2026-04-16T05:46:55.472585+00:00,2026-04-16T05:28:08.261464+00:00
Jobs via Dice,Senior Data Scientist,https://www.linkedin.com/jobs/view/4399111679,https://www.linkedin.com/jobs/view/4399111679/,failed,expired,99,,2026-04-16T05:23:31.161500+00:00
Aera Technology,Principal Data Scientist,https://www.linkedin.com/jobs/view/4390746868,https://jobs.lever.co/aeratechnology/74f434b5-a3dc-4312-b8ab-88dbc4f0bf27/already-received?ms=1774811463256**,applied,,0,2026-04-16T05:23:30.098376+00:00,2026-04-16T05:21:04.696442+00:00
Future Secure AI,Data Scientist - Applied Science,https://job-boards.anz.greenhouse.io/futuresecureai/jobs/4001674201?gh_src=fsai2026,https://job-boards.anz.greenhouse.io/futuresecureai/jobs/4001674201/confirmation?gh_src=fsai2026,applied,,0,2026-04-16T05:21:03.749505+00:00,2026-04-16T05:19:09.739054+00:00
,"Manager, Data Scientist - Credit Line Increase Program",https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean-VA/Manager--Data-Scientist---Credit-Line-Increase-Program_R239539-1,https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean%2C-VA/Manager--Data-Scientist---Credit-Line-Increase-Program_R239539-1/apply/autofillWithResume**,applied,,1,2026-04-16T05:19:08.623203+00:00,2026-04-16T05:15:41.232372+00:00
Alvarez & Marsal,"Data Scientist, Generative & Agentic AI Solutions",https://careers.alvarezandmarsal.com/jobs/17480510-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,https://careers.alvarezandmarsal.com/pages/thank-you**,applied,,0,2026-04-16T05:16:40.721116+00:00,2026-04-16T05:00:26.520328+00:00
Quantile Health,Research Lead / Data Science,https://www.linkedin.com/jobs/view/4398611210,https://quantilehealth.com/jobs?ashby_jid=b77cc94a-a904-4ebd-8e44-7ecfd7b3dd24,applied,,0,2026-04-16T05:02:06.079845+00:00,2026-04-16T04:59:53.140979+00:00
BioSpace,"Senior Data Scientist II  Therapeutic Modality Insights & Competitor Intelligence (Cambridge, MA)",https://www.linkedin.com/jobs/view/4399820901,https://jobs.smartrecruiters.com/oneclick-ui/company/AbbVie/publication/f84c05d3-48d7-499b-813d-4774b03f224a/success?dcr_ci=AbbVie&sid=cb8697c4-827d-4eb5-9177-6f07eb23b494**,applied,,0,2026-04-16T04:59:52.150427+00:00,2026-04-16T04:51:21.553778+00:00
,"Manager, Data Science - AI for Data",https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/San-Jose-CA/Manager--Data-Science---AI-for-Data_R240334-1,https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/San-Jose%2C-CA/Manager--Data-Science---AI-for-Data_R240334-1/apply/autofillWithResume**,applied,,0,2026-04-16T04:51:20.645580+00:00,2026-04-16T04:50:01.070264+00:00
Mercury,Senior Data Scientist - Banking,https://www.linkedin.com/jobs/view/4363056030,https://job-boards.greenhouse.io/mercury/jobs/5799320004/confirmation,applied,,1,2026-04-16T04:41:20.657794+00:00,2026-04-16T04:39:39.971234+00:00
Barclays,Data Scientist AVP,https://search.jobs.barclays/job/-/-/13015/93816660336?src=JB-12860,https://barclays.wd3.myworkdayjobs.com/en-US/External_Career_Site_Barclays/job/New-York-745-7th-Avenue/Data-Scientist-AVP_JR-0000106329/apply/autofillWithResume?src=JB-12860,applied,,0,2026-04-16T04:35:20.407590+00:00,2026-04-16T04:33:32.187305+00:00
State Street,"Data Scientist – Agentic AI / Graph/ LLM Science , Assistant Vice President",https://statestreet.wd1.myworkdayjobs.com/Global/job/Quincy-Massachusetts/Data-Scientist---Agentic-AI---Graph--LLM-Science---Assistant-Vice-President_R-782820?source=APPLICANT_SOURCE-LINKEDIN,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Quincy%2C-Massachusetts/Data-Scientist---Agentic-AI---Graph--LLM-Science---Assistant-Vice-President_R-782820/apply/applyManually?source=APPLICANT_SOURCE-LINKEDIN,applied,,0,2026-04-16T04:23:54.075080+00:00,2026-04-16T04:23:01.032415+00:00
State Street,"Data Scientist – Agentic AI / Graph/ LLM Science , Assistant Vice President",https://statestreet.wd1.myworkdayjobs.com/Global/job/Quincy-Massachusetts/Data-Scientist---Agentic-AI---Graph--LLM-Science---Assistant-Vice-President_R-782821?source=APPLICANT_SOURCE-LINKEDIN,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Quincy%2C-Massachusetts/Data-Scientist---Agentic-AI---Graph--LLM-Science---Assistant-Vice-President_R-782821/apply/autofillWithResume?source=APPLICANT_SOURCE-LINKEDIN**,applied,,0,2026-04-16T04:23:00.194811+00:00,2026-04-16T04:21:33.650531+00:00
Oliver Wyman,Oliver Wyman - Sr. Lead Data Scientist or Principal Data Scientist,https://www.linkedin.com/jobs/view/4394660463,https://careers.marsh.com/global/en/applythankyou?status=alreadyApplied&jobSeqNo=MAMCGLOBALR269011EXTERNALENGLOBAL&jobTitle=Oliver%20Wyman%20-%20Sr.%20Lead%20Data%20Scientist%20or%20Principal%20Data%20Scientist&jobId=R_269011**,applied,,0,2026-04-16T04:33:31.294199+00:00,2026-04-16T04:20:11.990599+00:00
Aspen Dental,Sr. Data Scientist,https://careers.aspendental.com/us/en/job/ASDEUSR2026001365EXTERNALENUS/Sr-Data-Scientist,https://careers.aspendental.com/us/en/applythankyou?status=alreadyApplied&jobSeqNo=ASDEUSR2026001365EXTERNALENUS&jobTitle=Sr.%20Data%20Scientist&jobId=R2026-001365&candidateHomeUrl=https://aspendental.wd1.myworkdayjobs.com/Careers_Aspen_Dental/login?Job_Application_ID=undefined&jobApplicationId=undefined&candidateId=C260141146,applied,,0,2026-04-16T04:21:32.854549+00:00,2026-04-16T04:18:35.251467+00:00
Global Medical Response,"Sr. Data Scientist - Located in Dallas, TX",https://www.linkedin.com/jobs/view/4400022133,https://careers-gmr.icims.com/jobs/56050/sr.-data-scientist/job?mode=submit_apply**,applied,,0,2026-04-16T04:20:10.803248+00:00,2026-04-16T04:18:34.683674+00:00
ADUSA Distribution,Manager Data Science,https://adusadistribution.careerswithus.com/job/Driver-Recruiting/Manager-Data-Science/Quincy-MA/SupplyChainServicesrms/486590_external_USA-MA-Quincy,https://aholddelhaizeapply.appvault.com/external/login?jobId=486590&company=ADUSA%2BDistribution%2C%2BLLC,applied,,0,2026-04-16T04:18:34.262603+00:00,2026-04-16T04:17:43.893205+00:00
The Walt Disney Company,Sr Data Scientist,https://www.disneycareers.com/job/-/-/391/93699150208?source=LINKEDIN_JOB_SLOTS,https://disney.wd5.myworkdayjobs.com/en-US/disneycareer/job/Santa-Monica-CA-USA/Sr-Data-Scientist_10147055/apply/applyManually?source=LINKEDIN_JOB_SLOTS**,applied,,0,2026-04-16T04:18:33.828918+00:00,2026-04-16T04:14:06.027291+00:00
US Foods,Lead Data Scientist,https://simplify.jobs/p/2a92e214-8b2a-4129-a640-82cb754d0ea2/Lead-Data-Scientist,https://usfoods.wd1.myworkdayjobs.com/en-US/usfoodscareersExternal/job/Lead-Data-Scientist--Remote-Virtual-_R275989-1,applied,,0,2026-04-16T04:14:05.221467+00:00,2026-04-16T04:11:00.676037+00:00
Gartner,Sr. Data Scientist,https://www.whatjobs.com/jobs/sr-data-scientist/connecticut,https://jobs.hertzcareers.com/#en/sites/CX_1/jobs/preview/38847/apply/section/1/?keyword=Sr+Data+Scientist**,applied,,1,2026-04-16T04:24:48.604463+00:00,2026-04-16T04:10:03.457821+00:00
New York Life,Senior Associate - Lead Data Scientist,https://careers.newyorklife.com/careers/job/40013649?microsite=newyorklife.com&domain=newyorklife.com,https://careers.newyorklife.com/careers/apply?domain=newyorklife.com&microsite=newyorklife.com&pid=40013649,applied,,1,2026-04-16T04:17:43.048840+00:00,2026-04-16T04:04:34.863318+00:00
